submissionID,studyCountry,studyCity,studyLon,studyLat,birthCountry,countryID,birthCity,contactCountry,contactCity,contactLon,contactLat,weight
SInt-FIERI-GG-001-ITA,Italy,Torino,7.684475733,45.07385256,Mali,99,Region of Timbuktu,Mali,Lere,-4.901426349,15.71808062,1
SInt-FIERI-GG-027-ITA,Italy,Torino,7.684475733,45.07385256,Nigeria,99,Benin City,UK,London,-0.1276474,51.5073219,1
SInt-FIERI-GG-001-ITA,Italy,Torino,7.684475733,45.07385256,Mali,99,Region of Timbuktu,Mauritania,Nouhankchott,-15.97279556,18.0821336,1
SInt-FIERI-GG-053-ITA,Italy,Torino,7.684475733,45.07385256,Nigeria,99,Ogun state,Nigeria,Ogun State,3.4389293,6.9788582,1
SInt-FIERI-GG-034-ITA,Italy,Torino,7.684475733,45.07385256,Nigeria,99,Agbor,Nigeria,Oligie,6.220728826,6.330140948,1
SInt-FIERI-GG-077-ITA,Italy,Torino,7.684475733,45.07385256,Senegal,99,Mbour,France,Paris,2.3514616,48.8566969,1
SInt-FIERI-GG-019-ITA,Italy,Torino,7.684475733,45.07385256,Eritrea,3,Asmara,Italy,Rome,12.4829321,41.8933203,1
SInt-FIERI-FR-086-ITA,Italy,Torino,7.684475733,45.07385256,Gambia,99,Serekunda,Germany,Tubingen,9.0535531,48.5236164,1
SInt-FIERI-GG-064-ITA,Italy,Torino,7.684475733,45.07385256,Nigeria,99,Edo State,Italy,Vercelli,8.423737705,45.32234472,1
SInt-FIERI-YSH-127-ITA,Italy,Udine,13.2359222,46.0626085,Eritrea,3,Debub Region,Ethiopia,Addis Ababa,38.7612525,9.0107934,1
SInt-FIERI-FR-001-ITA,Italy,Udine,13.2359222,46.0626085,Afghanistan,1,Laghman,Belgium,Antwerpen,4.3997081,51.2211097,1
SInt-FIERI-FR-045-ITA,Italy,Udine,13.2359222,46.0626085,Pakistan,5,Punjab,Greece,Athens,23.7265735,37.98398982,1
SInt-FIERI-FR-020-ITA,Italy,Udine,13.2359222,46.0626085,Pakistan,5,Sialkot,Italy,Carpi,10.88173235,44.78374481,1
SInt-FIERI-FR-010-ITA,Italy,Udine,13.2359222,46.0626085,Pakistan,5,Punjab,Germany,Frankfurt,8.6820917,50.1106444,1
SInt-FIERI-FR-006-ITA,Italy,Udine,13.2359222,46.0626085,Pakistan,5,Gujranwala,Pakistan,Gujranwala,74.19412852,32.16319331,3
SInt-FIERI-FR-090-ITA,Italy,Udine,13.2359222,46.0626085,Pakistan,5,Gujarat,Pakistan,Gujrat,74.08101975,32.57493503,1
SInt-FIERI-FR-028-ITA,Italy,Udine,13.2359222,46.0626085,Pakistan,5,Kpk mardan sher Garh,Pakistan,KPK,71.80145746,34.12316309,2
SInt-FIERI-FR-009-ITA,Italy,Udine,13.2359222,46.0626085,Pakistan,5,Lahore,Pakistan,Lahore,74.3141829,31.5656822,1
SInt-FIERI-FR-015-ITA,Italy,Udine,13.2359222,46.0626085,Pakistan,5,Punjab,UK,London,-0.1276474,51.5073219,1
SInt-FIERI-FR-019-ITA,Italy,Udine,13.2359222,46.0626085,Afghanistan,1,Nangarhar,Sweden,Malmo,13.0001566,55.6052931,1
SInt-FIERI-FR-089-ITA,Italy,Udine,13.2359222,46.0626085,Pakistan,5,,Italy,Napoli,14.2487826,40.8359336,1
SInt-FIERI-FR-030-ITA,Italy,Udine,13.2359222,46.0626085,Afghanistan,1,Parwan,Afghanistan,Parwan,68.9146703,34.9797014,1
SInt-FIERI-FR-036-ITA,Italy,Udine,13.2359222,46.0626085,Pakistan,5,Peshawar,Pakistan,Peshawar,71.5787458,34.0123846,1
SInt-FIERI-FR-016-ITA,Italy,Udine,13.2359222,46.0626085,Pakistan,5,Kashmir,Italy,Piacenza,9.666531258,44.8476352,1
SInt-FIERI-FR-013-ITA,Italy,Udine,13.2359222,46.0626085,Pakistan,5,Gujarat,Pakistan,Punjab,72,31,16
SInt-FIERI-FR-007-ITA,Italy,Udine,13.2359222,46.0626085,Pakistan,5,Sialkot,Pakistan,Sialkot,74.54136555,32.50162307,8
SInt-FIERI-FR-029-ITA,Italy,Udine,13.2359222,46.0626085,Pakistan,5,Punjab,Italy,Venezia,12.3345898,45.4371908,1
SInt-FIERI-YSH-127-ITA,Italy,Udine,13.2359222,46.0626085,Eritrea,3,Debub Region,Switzerland,Zurich,8.5410422,47.3744489,1
SInt-FIERI-FR-060-ITA,Italy,Vicenza,11.54610747,45.54889421,Senegal,99,Mbour,Italy,Terni (Calabria),12.64282734,42.56363492,1
SInt-YU-AGS-017-JOR,Jordan,Zaatari Camp,36.3270549,32.2928659,Syria,4,Dar`a,Jordan,Al Tafelah,35.63608203,30.84042055,1
SInt-YU-AGS-010-JOR,Jordan,Zaatari Camp,36.3270549,32.2928659,Syria,4,Dar`a,Jordan,Amman,35.9239625,31.9515694,2
SInt-YU-AGS-050-JOR,Jordan,Zaatari Camp,36.3270549,32.2928659,Syria,4,Dar`a,United Arab Emirates,Dubai,55.18853865,25.07428235,1
SInt-YU-AGS-050-JOR,Jordan,Zaatari Camp,36.3270549,32.2928659,Syria,4,Dar`a,Kuwait,Kuwait City,47.9735629,29.3797091,2
SInt-YU-AGS-010-JOR,Jordan,Zaatari Camp,36.3270549,32.2928659,Syria,4,Dar`a,Jordan,Madaba,35.7949665,31.71692057,1
SInt-YU-AGS-026-JOR,Jordan,Zaatari Camp,36.3270549,32.2928659,Syria,4,Dar`a,Saudi Arabia,Madina,39.162594,25.1354363,1
SInt-YU-AGS-024-JOR,Jordan,Zaatari Camp,36.3270549,32.2928659,Syria,4,Dar`a,Jordan,Mafraq,38.13152652,32.5363788,1
SInt-YU-AGS-017-JOR,Jordan,Zaatari Camp,36.3270549,32.2928659,Syria,4,Dar`a,Jordan,Salt City,35.72429354,32.03559448,1
SInt-AAU-Ytk-016-ET,Ethiopia,Addis - Bole Arabsa,38.7146778,9.0295451,Eritrea,3,Maekel Region,Australia,,134.755,-24.7761086,2
SInt-AAU-Ytk-019-ET,Ethiopia,Addis - Bole Arabsa,38.7146778,9.0295451,Eritrea,3,Debub Region,Belgium,,4.6667145,50.6402809,2
SInt-AAU-Ytk-036-ET,Ethiopia,Addis - Bole Arabsa,38.7146778,9.0295451,Eritrea,3,Debub Region,Canada,,-107.991707,61.0666922,4
SInt-AAU-Ytk-013-ET,Ethiopia,Addis - Bole Arabsa,38.7146778,9.0295451,Eritrea,3,Maekel Region,Denmark,,10.3333283,55.670249,1
SInt-AAU-Ytk-021-ET,Ethiopia,Addis - Bole Arabsa,38.7146778,9.0295451,Eritrea,3,Debub Region,Eritrea,,37.9999668,15.9500319,3
SInt-AAU-Ytk-001-ET,Ethiopia,Addis - Bole Arabsa,38.7146778,9.0295451,Eritrea,3,Debub Region,Germany,,10.4234469,51.0834196,3
SInt-AAU-Ytk-025-ET,Ethiopia,Addis - Bole Arabsa,38.7146778,9.0295451,Eritrea,3,Debub Region,Israel,,34.8667654,31.5313113,1
SInt-AAU-Ytk-022-ET,Ethiopia,Addis - Bole Arabsa,38.7146778,9.0295451,Eritrea,3,Northern Region,New Zealand,,172.8344077,-41.5000831,1
SInt-AAU-Ytk-030-ET,Ethiopia,Addis - Bole Arabsa,38.7146778,9.0295451,Eritrea,3,Maekel Region,Saudi Arabia,,42.3528328,25.6242618,1
SInt-AAU-Ytk-024-ET,Ethiopia,Addis - Bole Arabsa,38.7146778,9.0295451,Eritrea,3,Maekel Region,South Africa,,24.991639,-28.8166236,1
SInt-AAU-Ytk-017-ET,Ethiopia,Addis - Bole Arabsa,38.7146778,9.0295451,Eritrea,3,Debub Region,Sweden,,14.5208584,59.6749712,5
SInt-AAU-Ytk-005-ET,Ethiopia,Addis - Bole Arabsa,38.7146778,9.0295451,Eritrea,3,Northern Region,Switzerland,,8.2319736,46.7985624,1
SInt-AAU-Ytk-010-ET,Ethiopia,Addis - Bole Arabsa,38.7146778,9.0295451,Eritrea,3,Debub Region,USA,,-100.4458825,39.7837304,3
SInt-AAU-Sgt-024-ET,Ethiopia,Addis - Mebrathayil,38.7146778,9.0295451,Eritrea,3,Debub Region,Angola,,17.5691241,-11.8775768,1
SInt-AAU-Ytk-040-ET,Ethiopia,Addis - Mebrathayil,38.7146778,9.0295451,Eritrea,3,Anseba,Australia,,134.755,-24.7761086,1
SInt-AAU-Bhy-042-ET,Ethiopia,Addis - Mebrathayil,38.7146778,9.0295451,Ethiopia,99,,Canada,,-107.991707,61.0666922,1
SInt-AAU-Bhy-004-ET,Ethiopia,Addis - Mebrathayil,38.7146778,9.0295451,Eritrea,3,Maekel Region,Finland,,25.9209164,63.2467777,1
SInt-AAU-Bhy-042-ET,Ethiopia,Addis - Mebrathayil,38.7146778,9.0295451,Ethiopia,99,,Germany,,10.4234469,51.0834196,1
SInt-AAU-Sgt-001-ET,Ethiopia,Addis - Mebrathayil,38.7146778,9.0295451,Eritrea,3,Debub Region,Netherlands,,5.7480821,52.5001698,1
SInt-AAU-Bhy-025-ET,Ethiopia,Addis - Mebrathayil,38.7146778,9.0295451,Eritrea,3,Debub Region,Norway,,9.0999715,60.5000209,1
SInt-AAU-Bhy-012-ET,Ethiopia,Addis - Mebrathayil,38.7146778,9.0295451,Ethiopia,99,,Sweden,,14.5208584,59.6749712,1
SInt-AAU-Ytk-039-ET,Ethiopia,Addis - Mebrathayil,38.7146778,9.0295451,Eritrea,3,Debub Region,Switzerland,,8.2319736,46.7985624,2
SInt-AAU-Bhy-002-ET,Ethiopia,Addis - Mebrathayil,38.7146778,9.0295451,Eritrea,3,Maekel Region,UK,,-3.2765753,54.7023545,1
SInt-AAU-Bhy-016-ET,Ethiopia,Addis - Mebrathayil,38.7146778,9.0295451,Eritrea,3,Debub Region,USA,,-100.4458825,39.7837304,1
SInt-AAU-HAG-001-ET,Ethiopia,Afar - Asayata,41.438675,11.565831,Eritrea,3,Southern Region,Australia,,134.755,-24.7761086,3
SInt-AAU-HAG-002-ET,Ethiopia,Afar - Asayata,41.438675,11.565831,Eritrea,3,Northern Region,Canada,,-107.991707,61.0666922,2
SInt-AAU-Myk-021-ET,Ethiopia,Afar - Asayata,41.438675,11.565831,Eritrea,3,Northern Region,Finland,,25.9209164,63.2467777,1
SInt-AAU-Myk-021-ET,Ethiopia,Afar - Asayata,41.438675,11.565831,Eritrea,3,Northern Region,Saudi Arabia,,45.23034137,23.61281077,1
SInt-AAU-HAG-001-ET,Ethiopia,Afar - Asayata,41.438675,11.565831,Eritrea,3,Southern Region,Sweden,,14.5208584,59.6749712,1
SInt-AAU-Myk-021-ET,Ethiopia,Afar - Asayata,41.438675,11.565831,Eritrea,3,Northern Region,Switzerland,,8.2319736,46.7985624,1
SInt-YU-KM-007-JOR,Jordan,Ajloun,35.8128458,32.3600834,Syria,4,Dar`a,Brazil,,-53.2,-10.3333333,1
SInt-YU-KM-039-JOR,Jordan,Ajloun,35.8128458,32.3600834,Syria,4,Dar`a,Canada,,-107.991707,61.0666922,1
SInt-YU-KM-002-JOR,Jordan,Ajloun,35.8128458,32.3600834,Syria,4,Homs,Finland,,26.10075351,61.66857175,2
SInt-YU-KM-011-JOR,Jordan,Ajloun,35.8128458,32.3600834,Syria,4,Dar`a,Germany,,10.4234469,51.0834196,3
SInt-YU-KM-002-JOR,Jordan,Ajloun,35.8128458,32.3600834,Syria,4,Homs,Sweden,,14.5208584,59.6749712,1
SInt-YU-KM-040-JOR,Jordan,Ajloun,35.8128458,32.3600834,Syria,4,Dar`a,UK,,-3.2765753,54.7023545,1
SInt-YU-KM-037-JOR,Jordan,Ajloun,35.8128458,32.3600834,Syria,4,Dar`a,USA,,-100.4458825,39.7837304,1
SInt-FIERI-FR-048-ITA,Italy,Asolo,11.9104393,45.78942541,Somalia,99,Jilib,Somalia,,49.083416,8.3676771,2
SInt-AUTH-NM-233-GRC,Greece,Athens,23.7265735,37.98398982,Afghanistan,1,Ghazni,Australia,,124.5473671,-23.10705471,2
SInt-AUTH-MN-058-GRC,Greece,Athens,23.7265735,37.98398982,Syria,4,Aleppo,Denmark,,10.3333283,55.670249,4
SInt-AUTH-ST-014-GRC,Greece,Athens,23.7265735,37.98398982,DR Congo,2,Kinshasa,DR Congo,,23.8222636,-2.9814344,2
SInt-AUTH-NM-211-GRC,Greece,Athens,23.7265735,37.98398982,Afghanistan,1,Ghazni,Finland,,25.9209164,63.2467777,1
SInt-AUTH-MN-015-GRC,Greece,Athens,23.7265735,37.98398982,Syria,4,Dayr Az-Zawr,France,,1.8883335,46.603354,2
SInt-AUTH-MN-011-GRC,Greece,Athens,23.7265735,37.98398982,Syria,4,Aleppo,Germany,,10.4234469,51.0834196,73
SInt-AUTH-NM-239-GRC,Greece,Athens,23.7265735,37.98398982,Afghanistan,1,Mazari Sharif (Balkh),Iran,,53.72410651,32.16005174,4
SInt-AUTH-MN-052-GRC,Greece,Athens,23.7265735,37.98398982,Syria,4,Dayr Az-Zawr,Malta,,14.4476911,35.8885993,2
SInt-AUTH-NM-244-GRC,Greece,Athens,23.7265735,37.98398982,Afghanistan,1,Kunduz,Norway,,9.0999715,60.5000209,2
SInt-AUTH-MI-301-GRC,Greece,Athens,23.7265735,37.98398982,Pakistan,5,Gujrat,Pakistan,,67.91064443,29.10819827,1
SInt-AUTH-MN-099-GRC,Greece,Athens,23.7265735,37.98398982,Syria,4,Damascus,Sweden,,14.5208584,59.6749712,5
SInt-AUTH-NM-266-GRC,Greece,Athens,23.7265735,37.98398982,Afghanistan,1,Bamyan,Switzerland,,8.2319736,46.7985624,3
SInt-AUTH-MN-005-GRC,Greece,Athens,23.7265735,37.98398982,Syria,4,Dayr Az-Zawr,UK,,-3.2765753,54.7023545,1
SInt-FIERI-FR-098-ITA,Italy,Avellino,14.79188202,40.91639215,Senegal,99,Kolda,Senegal,,-14.4529612,14.4750607,1
SInt-ULEI-IA-100-COD,DR Congo,Bukavu - Ibanda,28.8529724,-2.508456945,DR Congo,2,Shabunda,DR Congo,,23.21003005,-2.90587118,1
SInt-FIERI-YSH-153-ITA,Italy,Catania,15.08953247,37.50376503,Eritrea,3,Debub Region,Germany,,10.4234469,51.0834196,1
SInt-AUTH-NM-282-GRC,Greece,Chios,26.05713365,38.38279204,Afghanistan,1,Ghazni,Australia,,134.755,-24.7761086,1
SInt-AUTH-NM-280-GRC,Greece,Chios,26.05713365,38.38279204,Afghanistan,1,Ghazni,Austria,,13.2,47.2,1
SInt-FIERI-YSH-177-ITA,Italy,Fonte Nuova,12.48317519,41.89861642,Eritrea,3,Northern Region,Canada,,-107.991707,61.0666922,1
SInt-FIERI-GG-029-ITA,Italy,Imperia,8.040475894,43.89211375,Mali,99,Kayes,France,,1.8883335,46.603354,2
SInt-FIERI-GG-002-ITA,Italy,Imperia,8.040475894,43.89211375,Pakistan,5,Punjab,Pakistan,,67.91064443,29.10819827,2
SInt-FIERI-GG-004-ITA,Italy,Imperia,8.040475894,43.89211375,Senegal,99,,Senegal,,-14.4529612,14.4750607,2
SInt-FIERI-GG-029-ITA,Italy,Imperia,8.040475894,43.89211375,Mali,99,Kayes,Spain,,-4.8379791,39.3260685,1
SInt-YU-TY-026-JOR,Jordan,Irbid City,35.8493023,32.5556091,Syria,4,Dar`a,Canada,,-107.991707,61.0666922,19
SInt-YU-WA-038-JOR,Jordan,Irbid City,35.8493023,32.5556091,Syria,4,Dar`a,Denmark,,10.3333283,55.670249,1
SInt-YU-WA-018-JOR,Jordan,Irbid City,35.8493023,32.5556091,Syria,4,Dar`a,Finland,,26.10075351,61.66857175,2
SInt-YU-TY-022-JOR,Jordan,Irbid City,35.8493023,32.5556091,Syria,4,Dar`a,Germany,,10.4234469,51.0834196,5
SInt-YU-TY-027-JOR,Jordan,Irbid City,35.8493023,32.5556091,Syria,4,Dar`a,Kuwait,,47.4979476,29.2733964,5
SInt-YU-WA-024-JOR,Jordan,Irbid City,35.8493023,32.5556091,Syria,4,Idlib,Netherlands,,5.416383379,52.09308358,2
SInt-YU-WA-026-JOR,Jordan,Irbid City,35.8493023,32.5556091,Syria,4,Dar`a,Norway,,9.0999715,60.5000209,2
SInt-YU-TY-046-JOR,Jordan,Irbid City,35.8493023,32.5556091,Syria,4,Dar`a,Saudi Arabia,,42.3528328,25.6242618,1
SInt-YU-TY-031-JOR,Jordan,Irbid City,35.8493023,32.5556091,Syria,4,Damascus,Syria,,39.0494106,34.6401861,2
SInt-YU-TY-012-JOR,Jordan,Irbid City,35.8493023,32.5556091,Syria,4,Dar`a,UK,,-3.2765753,54.7023545,3
SInt-YU-TY-030-JOR,Jordan,Irbid City,35.8493023,32.5556091,Syria,4,Dar`a,United Arab Emirates,,35.9239625,31.9515694,5
SInt-YU-TY-004-JOR,Jordan,Irbid City,35.8493023,32.5556091,Syria,4,Dar`a,USA,,-100.4458825,39.7837304,4
SInt-SHARP-NS-194-PAK,Pakistan,Karachi,67.2308,25.0035,Afghanistan,1,Kunduz,Pakistan,,69.18514923,29.32923966,1
SInt-SHARP-SK-224-PAK,Pakistan,Karachi,67.2308,25.0035,Afghanistan,1,Baghlan,USA,,-100.4458825,39.7837304,1
SInt-FIERI-FR-092-ITA,Italy,Legnano (MI),9.183409663,45.46699671,Senegal,99,Dakar,Senegal,,-14.4529612,14.4750607,2
SInt-AUTH-NM-293-GRC,Greece,Lesbos,26.28370102,39.29403315,Afghanistan,1,Kabul,Afghanistan,,66.2385139,33.7680065,1
SInt-AUTH-NM-292-GRC,Greece,Lesbos,26.28370102,39.29403315,Afghanistan,1,Bamyan,Australia,,134.755,-24.7761086,2
SInt-AUTH-NM-298-GRC,Greece,Lesbos,26.28370102,39.29403315,Afghanistan,1,Hirat,Switzerland,,8.2319736,46.7985624,1
SInt-FIERI-FR-073-ITA,Italy,Lignano,13.10522122,45.66839444,Sudan,99,,France,,1.8883335,46.603354,1
SInt-FIERI-FR-073-ITA,Italy,Lignano,13.10522122,45.66839444,Sudan,99,,Sudan,,31.1178617,16.39440993,1
SInt-FIERI-FR-074-ITA,Italy,Lignano,13.10522122,45.66839444,Cameroon,99,Douala,Switzerland,,8.2319736,46.7985624,1
SInt-AAU-Myk-044-ET,Ethiopia,Logiya,40.97665183,11.72505682,Eritrea,3,Southern Region,USA,,-100.4458825,39.7837304,1
SInt-YU-RH-059-JOR,Jordan,Mafraq City,36.2048577,32.3444716,Syria,4,Homs,Austria,,13.2,47.2,1
SInt-YU-RH-020-JOR,Jordan,Mafraq City,36.2048577,32.3444716,Syria,4,Homs,Canada,,-107.991707,61.0666922,3
SInt-YU-RH-029-JOR,Jordan,Mafraq City,36.2048577,32.3444716,Syria,4,Homs,Germany,,10.4234469,51.0834196,1
SInt-YU-RH-002-JOR,Jordan,Mafraq City,36.2048577,32.3444716,Syria,4,Aleppo,Lebanon,,35.843409,33.8750629,2
SInt-YU-RH-057-JOR,Jordan,Mafraq City,36.2048577,32.3444716,Syria,4,Homs,Sweden,,14.5208584,59.6749712,2
SInt-YU-RH-005-JOR,Jordan,Mafraq City,36.2048577,32.3444716,Syria,4,Aleppo,Turkey,,34.9249653,38.9597594,4
SInt-YU-RH-015-JOR,Jordan,Mafraq City,36.2048577,32.3444716,Syria,4,Homs,UK,,-3.2765753,54.7023545,1
SInt-YU-RH-047-JOR,Jordan,Mafraq City,36.2048577,32.3444716,Syria,4,Homs,USA,,-100.4458825,39.7837304,2
SInt-FIERI-FR-038-ITA,Italy,Mestre,12.26419844,45.46571989,Iran,99,Esfhan,Iran,,54.5643516,32.6475314,1
SInt-FIERI-FR-051-ITA,Italy,Mestre,12.26419844,45.46571989,Nigeria,99,Delta State,Nigeria,,7.9999721,9.6000359,2
SInt-FIERI-FR-071-ITA,Italy,Milan,9.183409663,45.46699671,Cameroon,99,,Cameroon,,12.44144166,5.270294606,1
SInt-FIERI-FR-064-ITA,Italy,Milan,9.183409663,45.46699671,Cote d'Ivoire,99,Abidjan,France,,1.8883335,46.603354,1
SInt-FIERI-FR-069-ITA,Italy,Milan,9.183409663,45.46699671,Gambia,99,Banjul,Gambia,,-15.4900464,13.470062,2
SInt-FIERI-FR-069-ITA,Italy,Milan,9.183409663,45.46699671,Gambia,99,Banjul,Germany,,10.4234469,51.0834196,1
SInt-FIERI-YSH-163-ITA,Italy,Milan,9.183409663,45.46699671,Eritrea,3,Debub Region,Israel,,34.8667654,31.5313113,1
SInt-FIERI-FR-064-ITA,Italy,Milan,9.183409663,45.46699671,Cote d'Ivoire,99,Abidjan,Ivory Coast,,-5.5679458,7.9897371,4
SInt-FIERI-FR-072-ITA,Italy,Milan,9.183409663,45.46699671,Mali,99,,Mali,,-2.2900239,16.3700359,1
SInt-FIERI-FR-062-ITA,Italy,Milan,9.183409663,45.46699671,Senegal,99,Dakar,Senegal,,-14.4529612,14.4750607,3
SInt-FIERI-FR-067-ITA,Italy,Milan,9.183409663,45.46699671,Senegal,99,Kolda,Spain,,-3.523344922,39.56495146,1
SInt-FIERI-FR-047-ITA,Italy,Montopoli di Sabina (RI) - Lazio Region,12.68286447,42.23373313,Afghanistan,1,Other region,Afghanistan,,66.2385139,33.7680065,1
SInt-FIERI-FR-039-ITA,Italy,One Di Fonte,11.87502879,45.78404098,Ghana,99,Jaman North Goka,Ghana,,-1.0800271,8.0300284,2
SInt-FIERI-FR-039-ITA,Italy,One Di Fonte,11.87502879,45.78404098,Ghana,99,Jaman North Goka,Italy,,12.33284597,43.38126738,2
SInt-FIERI-FR-097-ITA,Italy,One di Fonte,11.87502879,45.78404098,Nigeria,99,Akwa Ibom State,Nigeria,,7.9999721,9.6000359,3
SInt-FIERI-FR-057-ITA,Italy,Padova,11.88008705,45.40710099,Gambia,99,,Gambia,,-15.4900464,13.470062,1
SInt-FIERI-FR-100-ITA,Italy,Padova,11.88008705,45.40710099,Guinea,99,Conakry,Guinea,,-10.7083587,10.7226226,1
SInt-FIERI-FR-082-ITA,Italy,Padova,11.88008705,45.40710099,Mali,99,Bamako,Mali,,-2.2900239,16.3700359,2
SInt-SHARP-ZA-141-PAK,Pakistan,Peshawar,71.5787,34.0125,Afghanistan,1,Wardak,Germany,,10.4234469,51.0834196,1
SInt-SHARP-AI-021-PAK,Pakistan,Peshawar,71.5787,34.0125,Pakistan,5,,USA,,-100.4458825,39.7837304,1
SInt-FIERI-FR-078-ITA,Italy,Piacenza,9.695401703,45.05446408,Afghanistan,1,,Afghanistan,,66.2385139,33.7680065,2
SInt-FIERI-FR-041-ITA,Italy,Possagno,11.87479106,45.8522677,Syria,4,Tartus,Germany,,10.4234469,51.0834196,1
SInt-FIERI-FR-042-ITA,Italy,Possagno,11.87479106,45.8522677,Sudan,99,Darfur,Sudan,,29.4917691,14.5844444,1
SInt-YU-RA-025-JOR,Jordan,Ramtha Area,36.010167,32.558748,Syria,4,Dar`a,Canada,,-107.991707,61.0666922,2
SInt-YU-RA-024-JOR,Jordan,Ramtha Area,36.010167,32.558748,Syria,4,Dar`a,Netherlands,,5.453803502,52.17826107,1
SInt-YU-RA-025-JOR,Jordan,Ramtha Area,36.010167,32.558748,Syria,4,Dar`a,UK,,-3.2765753,54.7023545,1
SInt-FIERI-GG-097-ITA,Italy,Reggio Emilia,10.63174465,44.69808565,Gambia,99,West Coast Region,France,,1.8883335,46.603354,1
SInt-FIERI-FR-044-ITA,Italy,Rivignano,13.04010147,45.87744265,Pakistan,5,Swabi,Pakistan,,67.91064443,29.10819827,2
SInt-FIERI-FR-040-ITA,Italy,Roma,12.48317519,41.89861642,Iran,99,,Sweden,,14.5208584,59.6749712,1
SInt-FIERI-YSH-150-ITA,Italy,Rome,12.48317519,41.89861642,Eritrea,3,Northern Region,Belgium,,4.740347198,50.69097716,2
SInt-FIERI-FR-037-ITA,Italy,Rome,12.48317519,41.89861642,Cameroon,99,,Cameroon,,12.44144166,5.270294606,1
SInt-FIERI-YSH-136-ITA,Italy,Rome,12.48317519,41.89861642,Eritrea,3,Anseba,Canada,,-107.991707,61.0666922,7
SInt-FIERI-YSH-132-ITA,Italy,Rome,12.48317519,41.89861642,Eritrea,3,Debub Region,Denmark,,10.3333283,55.670249,1
SInt-FIERI-YSH-123-ITA,Italy,Rome,12.48317519,41.89861642,Eritrea,3,Anseba,Finland,,25.9209164,63.2467777,1
SInt-FIERI-FR-058-ITA,Italy,Rome,12.48317519,41.89861642,Guinea,99,,France,,1.8883335,46.603354,1
SInt-FIERI-FR-049-ITA,Italy,Rome,12.48317519,41.89861642,Gambia,99,,Gambia,,-15.4900464,13.470062,2
SInt-FIERI-YSH-199-ITA,Italy,Rome,12.48317519,41.89861642,Ethiopia,99,Addis Ababa,Germany,,10.4234469,51.0834196,11
SInt-FIERI-FR-053-ITA,Italy,Rome,12.48317519,41.89861642,Ghana,99,Kumasi,Ghana,,-1.0800271,8.0300284,2
SInt-FIERI-FR-079-ITA,Italy,Rome,12.48317519,41.89861642,Cote d'Ivoire,99,,Ivory Coast,,-5.5679458,7.9897371,1
SInt-FIERI-YSH-147-ITA,Italy,Rome,12.48317519,41.89861642,Eritrea,3,Anseba,Netherlands,,5.7480821,52.5001698,7
SInt-FIERI-YSH-103-ITA,Italy,Rome,12.48317519,41.89861642,Eritrea,3,Debub Region,Norway,,9.0999715,60.5000209,6
SInt-FIERI-YSH-113-ITA,Italy,Rome,12.48317519,41.89861642,Eritrea,3,Debub Region,South Africa,,23.99568563,-31.12342014,1
SInt-FIERI-YSH-199-ITA,Italy,Rome,12.48317519,41.89861642,Ethiopia,99,Addis Ababa,Sweden,,14.5208584,59.6749712,11
SInt-FIERI-YSH-142-ITA,Italy,Rome,12.48317519,41.89861642,Eritrea,3,Anseba,Switzerland,,8.2319736,46.7985624,5
SInt-FIERI-YSH-154-ITA,Italy,Rome,12.48317519,41.89861642,Eritrea,3,Debub Region,UK,,-3.2765753,54.7023545,4
SInt-FIERI-YSH-142-ITA,Italy,Rome,12.48317519,41.89861642,Eritrea,3,Anseba,USA,,-100.4458825,39.7837304,11
SInt-FIERI-GG-039-ITA,Italy,Saluzzo,7.493424405,44.64534653,Gambia,99,Serekunda,Gambia,,-15.4900464,13.470062,1
SInt-AAU-Mga-002-ET,Ethiopia,Shire,38.28306186,14.10394365,Eritrea,3,Debub Region,Canada,,-75.22270483,48.31080983,1
SInt-AAU-Tes-024-ET,Ethiopia,Tigray - Mai Aini,38.153946,13.654018,Eritrea,3,Debub Region,Angola,,17.5691241,-11.8775768,1
SInt-AAU-Tes-031-ET,Ethiopia,Tigray - Mai Aini,38.153946,13.654018,Eritrea,3,Debub Region,France,,1.8883335,46.603354,1
SInt-AAU-Tes-010-ET,Ethiopia,Tigray - Mai Aini,38.153946,13.654018,Eritrea,3,Debub Region,Germany,,10.4234469,51.0834196,1
SInt-AAU-Tes-030-ET,Ethiopia,Tigray - Mai Aini,38.153946,13.654018,Eritrea,3,Debub Region,Norway,,9.0999715,60.5000209,1
SInt-AAU-Asm-001-ET,Ethiopia,Tigray - Mai Aini,38.153946,13.654018,Eritrea,3,Debub Region,USA,,-100.4458825,39.7837304,2
SInt-FIERI-GG-080-ITA,Italy,Torino,7.684475733,45.07385256,Gambia,99,Lower River Region,Belgium,,4.740347198,50.69097716,2
SInt-FIERI-GG-016-ITA,Italy,Torino,7.684475733,45.07385256,Burkina Faso,99,Centre est tenkodogo,Burkina Faso,,-1.6880314,12.0753083,2
SInt-FIERI-GG-069-ITA,Italy,Torino,7.684475733,45.07385256,DR Congo,2,Kinshasa,DR Congo,,23.906315,-3.91681748,1
SInt-FIERI-GG-019-ITA,Italy,Torino,7.684475733,45.07385256,Eritrea,3,Asmara,Eritrea,,37.9999668,15.9500319,1
SInt-FIERI-GG-020-ITA,Italy,Torino,7.684475733,45.07385256,Eritrea,3,Asmara,Ethiopia,,38.6521203,10.2116702,1
