submissionID,studyCountry,stud_adm1,lond_stud_adm1,lat_stud_adm1,studyCity,studyLon,studyLat,birthCountry,countryID,birthCity,contactCountry,cont_adm1,long_cont_adm1,lat_cont_adm1,contactCity,contactLon,contactLat,weight	
SInt-AAU-Sgt-011-ET,Ethiopia,Addis Ababa,38.7815,8.966,Addis - Mebrathayil,38.7146778,9.0295451,Ethiopia,99,Addis Ababa,USA,Minnesota,-93.364,46.0592,Minnesota,-94.6113288,45.9896587,1	
SInt-AAU-Ytk-008-ET,Ethiopia,Addis Ababa,38.7815,8.966,Addis - Bole Arabsa,38.7146778,9.0295451,Ethiopia,99,,Australia,New South Wales,146.781,-32.4751,Sydney,151.2164539,-33.8548157,1	
SInt-AAU-Sgt-037-ET,Ethiopia,Addis Ababa,38.7815,8.966,Addis - Mebrathayil,38.7146778,9.0295451,Ethiopia,99,Addis Ababa,Norway,Vest-Agder,7.30897,58.4481,Kristiansand,8.018956237,58.16002277,1	
SInt-AAU-Sgt-011-ET,Ethiopia,Addis Ababa,38.7815,8.966,Addis - Mebrathayil,38.7146778,9.0295451,Ethiopia,99,Addis Ababa,USA,Virginia,-78.2431,37.7403,Virginia,-78.4927721,37.1232245,2	
SInt-AAU-Ytk-006-ET,Ethiopia,Addis Ababa,38.7815,8.966,Addis - Bole Arabsa,38.7146778,9.0295451,Ethiopia,99,Addis Ababa,UK,Westminster,-0.161651,51.5115,London,-0.1276474,51.5073219,1	
SInt-FIERI-GG-006-ITA,Italy,Imperia,7.81935,44.011,Imperia,8.040475894,43.89211375,Guinea,99,Kankan,Guinea,Kankan,-9.12624,10.1319,Kankan,-9.3175166,10.6248355,5	
SInt-FIERI-GG-005-ITA,Italy,Imperia,7.81935,44.011,Imperia,8.040475894,43.89211375,Mali,99,Diabira/Kayes,France,Paris,2.34347,48.8594,Paris,2.3514616,48.8566969,3	
SInt-FIERI-FR-071-ITA,Italy,Milano,9.1154,45.442,Milan,9.183409663,45.46699671,Cameroon,99,,Italy,Bergamo,9.77093,45.8097,Lombardy region,9.874400841,45.62120736,1	
SInt-FIERI-FR-068-ITA,Italy,Milano,9.1154,45.442,Milan,9.183409663,45.46699671,Senegal,99,Bignuna,Senegal,Dakar,-17.3327,14.7835,Dakar,-17.447938,14.693425,2	
SInt-FIERI-FR-062-ITA,Italy,Milano,9.1154,45.442,Milan,9.183409663,45.46699671,Senegal,99,Dakar,France,Paris,2.34347,48.8594,Paris,2.3514616,48.8566969,3	
SInt-FIERI-FR-062-ITA,Italy,Milano,9.1154,45.442,Milan,9.183409663,45.46699671,Senegal,99,Dakar,France,RhÃ´ne,4.64841,45.841,Lyon,4.8320114,45.7578137,1	
SInt-FIERI-FR-066-ITA,Italy,Milano,9.1154,45.442,Milan,9.183409663,45.46699671,Gambia,99,,UK,Westminster,-0.161651,51.5115,London,-0.1276474,51.5073219,1	
SInt-FIERI-FR-084-ITA,Italy,Modena,10.8516,44.4311,Carpi (Modena),10.88585349,44.78181139,Nigeria,99,Edo State,Nigeria,Edo,5.84934,6.52416,Edo State,5.9722713,6.6076575,1	
SInt-FIERI-YSH-116-ITA,Italy,Roma,12.7308,41.965,Rome,12.48317519,41.89861642,Ethiopia,99,Addis Ababa,Ethiopia,Addis Ababa,38.7815,8.966,Addis Ababa,38.7612525,9.0107934,1	
SInt-FIERI-YSH-172-ITA,Italy,Roma,12.7308,41.965,Rome,12.48317519,41.89861642,Sudan,99,Kesala (Eastern Sudan),Canada,Alberta,-115,55.2816,Edmonton,-113.507996,53.535411,1	
SInt-FIERI-YSH-180-ITA,Italy,Roma,12.7308,41.965,Rome,12.48317519,41.89861642,Ethiopia,99,Tigray,Belgium,Brussels,4.36266,50.8332,Brussels,4.359779196,50.84373495,1	
SInt-FIERI-YSH-199-ITA,Italy,Roma,12.7308,41.965,Rome,12.48317519,41.89861642,Ethiopia,99,Addis Ababa,USA,California,-119.591,36.7496,California,-118.755997,36.7014631,1	
SInt-FIERI-FR-040-ITA,Italy,Roma,12.7308,41.965,Roma,12.48317519,41.89861642,Iran,99,,Iran,Esfahan,52.4195,32.9837,Isfahan,51.6650002,32.6707877,2	
SInt-FIERI-FR-037-ITA,Italy,Roma,12.7308,41.965,Rome,12.48317519,41.89861642,Cameroon,99,,Cameroon,Littoral,10.0932,4.1938,Duala,9.706203,4.0429408,1	
SInt-FIERI-YSH-162-ITA,Italy,Roma,12.7308,41.965,Rome,12.48317519,41.89861642,Ethiopia,99,Addis Ababa,UK,Manchester,-2.26678,53.4597,Manchester,-2.2451148,53.4794892,1	
SInt-FIERI-FR-052-ITA,Italy,Roma,12.7308,41.965,Rome,12.48317519,41.89861642,Togo,99,Lome,Togo,Maritime,1.24665,6.42521,Lome,1.215829,6.130419,2	
SInt-FIERI-YSH-116-ITA,Italy,Roma,12.7308,41.965,Rome,12.48317519,41.89861642,Ethiopia,99,Addis Ababa,Canada,Ontario,-84.7943,50.5244,Toronto,-79.3839347,43.6534817,1	
SInt-FIERI-YSH-180-ITA,Italy,Roma,12.7308,41.965,Rome,12.48317519,41.89861642,Ethiopia,99,Tigray,Italy,Pescara,13.8877,42.3126,Pescara,13.95759011,42.3102619,1	
SInt-FIERI-YSH-172-ITA,Italy,Roma,12.7308,41.965,Rome,12.48317519,41.89861642,Sudan,99,Kesala (Eastern Sudan),Sweden,Stockholm,17.8652,59.3659,Stockholm,18.0710935,59.3251172,1	
SInt-FIERI-YSH-116-ITA,Italy,Roma,12.7308,41.965,Rome,12.48317519,41.89861642,Ethiopia,99,Addis Ababa,UK,Westminster,-0.161651,51.5115,London,-0.1276474,51.5073219,1	
SInt-ULEI-IA-049-COD,DR Congo,Sud-Kivu,28.1159,-3.10474,Bukavu - Ibanda,28.8529724,-2.508456945,Burundi,99,Gitega,DR Congo,Sud-Kivu,28.1159,-3.10474,Other neighbourhood in Bukavu,28.85056894,-2.512487117,2	
SInt-FIERI-FR-091-ITA,Italy,Treviso,12.2313,45.8092,One di Fonte,11.87502879,45.78404098,Nigeria,99,Edo State,Nigeria,Edo,5.84934,6.52416,Edo State,5.9722713,6.6076575,5	
SInt-FIERI-FR-093-ITA,Italy,Treviso,12.2313,45.8092,One di Fonte,11.87502879,45.78404098,Nigeria,99,Edo State,Niger,Lagos,3.52478,6.43313,Lagos,3.375958223,6.498235085,1	
SInt-FIERI-FR-086-ITA,Italy,Turin,7.47211,45.1609,Torino,7.684475733,45.07385256,Gambia,99,Serekunda,Germany,Baden-WÃ¼rttemberg,9.00328,48.59,Tubingen,9.0535531,48.5236164,1	
SInt-FIERI-GG-035-ITA,Italy,Turin,7.47211,45.1609,Torino,7.684475733,45.07385256,Mali,99,Region of Timbuktu,Mali,Bamako,-8.01917,12.643,Bamako,-7.984739136,12.61326555,1	
SInt-FIERI-GG-027-ITA,Italy,Turin,7.47211,45.1609,Torino,7.684475733,45.07385256,Nigeria,99,Benin City,Germany,Berlin,13.4213,52.5131,Berlin,13.3888599,52.5170365,1	
SInt-FIERI-GG-075-ITA,Italy,Turin,7.47211,45.1609,Torino,7.684475733,45.07385256,Senegal,99,Dakar,Senegal,Dakar,-17.3327,14.7835,Dakar,-17.447938,14.693425,3	
SInt-FIERI-GG-034-ITA,Italy,Turin,7.47211,45.1609,Torino,7.684475733,45.07385256,Nigeria,99,Agbor,Nigeria,Delta,5.88195,5.44265,Agbor,6.182193,6.2578135,2	
SInt-FIERI-GG-008-ITA,Italy,Turin,7.47211,45.1609,Torino,7.684475733,45.07385256,Nigeria,99,Benin City,Nigeria,Edo,5.84934,6.52416,Benin city,5.609161203,6.334262822,8	
SInt-FIERI-GG-036-ITA,Italy,Turin,7.47211,45.1609,Torino,7.684475733,45.07385256,Nigeria,99,Edo State,Germany,Hamburg,10.0344,53.559,Hamburg,10.000654,53.550341,1	
SInt-FIERI-GG-050-ITA,Italy,Turin,7.47211,45.1609,Torino,7.684475733,45.07385256,Cote d'Ivoire,99,Abidjan,Ivory Coast,Lagunes,-4.42852,5.4607,Abidjan,-4.016107,5.320357,4	
SInt-FIERI-GG-001-ITA,Italy,Turin,7.47211,45.1609,Torino,7.684475733,45.07385256,Mali,99,Region of Timbuktu,Mauritania,Nouakchott,-15.92,18.139,Nouhankchott,-15.97279556,18.0821336,1	
SInt-FIERI-GG-053-ITA,Italy,Turin,7.47211,45.1609,Torino,7.684475733,45.07385256,Nigeria,99,Ogun state,Nigeria,Ogun,3.29255,7.01845,Ogun State,3.4389293,6.9788582,1	
SInt-FIERI-GG-077-ITA,Italy,Turin,7.47211,45.1609,Torino,7.684475733,45.07385256,Senegal,99,Mbour,France,Paris,2.34347,48.8594,Paris,2.3514616,48.8566969,1	
SInt-FIERI-GG-001-ITA,Italy,Turin,7.47211,45.1609,Torino,7.684475733,45.07385256,Mali,99,Region of Timbuktu,Mali,Timbuktu,-3.295,19.9073,Goundam,-3.6636275,16.4168533,4	
SInt-FIERI-GG-064-ITA,Italy,Turin,7.47211,45.1609,Torino,7.684475733,45.07385256,Nigeria,99,Edo State,Italy,Vercelli,8.15956,45.8416,Vercelli,8.423737705,45.32234472,1	
SInt-FIERI-GG-027-ITA,Italy,Turin,7.47211,45.1609,Torino,7.684475733,45.07385256,Nigeria,99,Benin City,UK,Westminster,-0.161651,51.5115,London,-0.1276474,51.5073219,1	
SInt-FIERI-FR-034-ITA,Italy,Udine,13.1961,46.0839,Cassacco,13.19387025,46.17526344,Togo,99,Lome,Togo,Maritime,1.24665,6.42521,Lome,1.215829,6.130419,2	
SInt-FIERI-FR-032-ITA,Italy,Udine,13.1961,46.0839,Cividale,13.43013174,46.09487279,Mali,99,Segou,Mali,SÃ©gou,-5.51952,13.5852,Segou,-5.991121103,14.0492494,2	
SInt-FIERI-FR-051-ITA,Italy,Venezia,12.1647,45.4591,Mestre,12.26419844,45.46571989,Nigeria,99,Delta State,Italy,Mantova,10.7355,45.1396,Mantova,10.79110177,45.15596115,1	
SInt-FIERI-FR-050-ITA,Italy,Venezia,12.1647,45.4591,Marghera,12.26419844,45.46571989,Cameroon,99,Ovest,Cameroon,Ouest,10.5889,5.36694,Ovest,10.41690231,5.48640898,2	
SInt-FIERI-FR-060-ITA,Italy,Vicenza,11.4753,45.712,Vicenza,11.54610747,45.54889421,Senegal,99,Mbour,Italy,Terni,12.4862,42.5788,Terni (Calabria),12.64282734,42.56363492,1	
	
